display_name,country,points,rank
gjg_2130,fr,0,0
gjg_2131,au,0,0
gjg_2132,au,0,0
gjg_2133,us,0,0
gjg_2134,us,0,0
gjg_2135,us,0,0
gjg_2136,fr,0,0
gjg_2137,tr,0,0
gjg_2138,ca,0,0
gjg_2139,ca,0,0
gjg_2140,au,0,0
gjg_2141,au,0,0
gjg_2142,fr,0,0
gjg_2143,au,0,0
gjg_2144,tr,0,0
gjg_2145,tr,0,0
gjg_2146,us,0,0
gjg_2147,fr,0,0
gjg_2148,fr,0,0
gjg_2149,au,0,0
gjg_2150,au,0,0
gjg_2151,au,0,0
gjg_2152,au,0,0
gjg_2153,tr,0,0
gjg_2154,au,0,0
gjg_2155,tr,0,0
gjg_2156,us,0,0
gjg_2157,fr,0,0
gjg_2158,ca,0,0
gjg_2159,us,0,0
gjg_2160,us,0,0
gjg_2161,tr,0,0
gjg_2162,ca,0,0
gjg_2163,us,0,0
gjg_2164,tr,0,0
gjg_2165,au,0,0
gjg_2166,au,0,0
gjg_2167,fr,0,0
gjg_2168,us,0,0
gjg_2169,au,0,0
gjg_2170,au,0,0
gjg_2171,tr,0,0
gjg_2172,fr,0,0
gjg_2173,au,0,0
gjg_2174,au,0,0
gjg_2175,us,0,0
gjg_2176,us,0,0
gjg_2177,us,0,0
gjg_2178,us,0,0
gjg_2179,ca,0,0
gjg_2180,tr,0,0
gjg_2181,fr,0,0
gjg_2182,us,0,0
gjg_2183,au,0,0
gjg_2184,us,0,0
gjg_2185,ca,0,0
gjg_2186,au,0,0
gjg_2187,tr,0,0
gjg_2188,tr,0,0
gjg_2189,tr,0,0
gjg_2190,tr,0,0
gjg_2191,ca,0,0
gjg_2192,au,0,0
gjg_2193,au,0,0
gjg_2194,au,0,0
gjg_2195,ca,0,0
gjg_2196,ca,0,0
gjg_2197,fr,0,0
gjg_2198,us,0,0
gjg_2199,fr,0,0
gjg_2200,fr,0,0
gjg_2201,us,0,0
gjg_2202,au,0,0
gjg_2203,us,0,0
gjg_2204,au,0,0
gjg_2205,tr,0,0
gjg_2206,us,0,0
gjg_2207,us,0,0
gjg_2208,tr,0,0
gjg_2209,ca,0,0
gjg_2210,us,0,0
gjg_2211,ca,0,0
gjg_2212,tr,0,0
gjg_2213,tr,0,0
gjg_2214,us,0,0
gjg_2215,us,0,0
gjg_2216,ca,0,0
gjg_2217,ca,0,0
gjg_2218,us,0,0
gjg_2219,tr,0,0
gjg_2220,au,0,0
gjg_2221,fr,0,0
gjg_2222,tr,0,0
gjg_2223,us,0,0
gjg_2224,fr,0,0
gjg_2225,tr,0,0
gjg_2226,au,0,0
gjg_2227,au,0,0
gjg_2228,us,0,0
gjg_2229,fr,0,0
gjg_2230,au,0,0
gjg_2231,fr,0,0
gjg_2232,ca,0,0
gjg_2233,us,0,0
gjg_2234,tr,0,0
gjg_2235,tr,0,0
gjg_2236,fr,0,0
gjg_2237,tr,0,0
gjg_2238,fr,0,0
gjg_2239,tr,0,0
gjg_2240,au,0,0
gjg_2241,us,0,0
gjg_2242,tr,0,0
gjg_2243,au,0,0
gjg_2244,us,0,0
gjg_2245,tr,0,0
gjg_2246,tr,0,0
gjg_2247,fr,0,0
gjg_2248,au,0,0
gjg_2249,us,0,0
gjg_2250,us,0,0
gjg_2251,au,0,0
gjg_2252,au,0,0
gjg_2253,au,0,0
gjg_2254,ca,0,0
gjg_2255,ca,0,0
gjg_2256,us,0,0
gjg_2257,au,0,0
gjg_2258,fr,0,0
gjg_2259,fr,0,0
gjg_2260,tr,0,0
gjg_2261,fr,0,0
gjg_2262,ca,0,0
gjg_2263,ca,0,0
gjg_2264,fr,0,0
gjg_2265,au,0,0
gjg_2266,fr,0,0
gjg_2267,fr,0,0
gjg_2268,us,0,0
gjg_2269,au,0,0
gjg_2270,tr,0,0
gjg_2271,au,0,0
gjg_2272,fr,0,0
gjg_2273,fr,0,0
gjg_2274,tr,0,0
gjg_2275,tr,0,0
gjg_2276,us,0,0
gjg_2277,us,0,0
gjg_2278,au,0,0
gjg_2279,au,0,0
gjg_2280,au,0,0
gjg_2281,us,0,0
gjg_2282,tr,0,0
gjg_2283,au,0,0
gjg_2284,au,0,0
gjg_2285,us,0,0
gjg_2286,au,0,0
gjg_2287,us,0,0
gjg_2288,ca,0,0
gjg_2289,ca,0,0
gjg_2290,fr,0,0
gjg_2291,ca,0,0
gjg_2292,ca,0,0
gjg_2293,tr,0,0
gjg_2294,us,0,0
gjg_2295,tr,0,0
gjg_2296,ca,0,0
gjg_2297,fr,0,0
gjg_2298,ca,0,0
gjg_2299,ca,0,0
gjg_2300,us,0,0
gjg_2301,fr,0,0
gjg_2302,au,0,0
gjg_2303,au,0,0
gjg_2304,au,0,0
gjg_2305,fr,0,0
gjg_2306,ca,0,0
gjg_2307,au,0,0
gjg_2308,tr,0,0
gjg_2309,ca,0,0
gjg_2310,fr,0,0
gjg_2311,fr,0,0
gjg_2312,us,0,0
gjg_2313,us,0,0
gjg_2314,tr,0,0
gjg_2315,ca,0,0
gjg_2316,ca,0,0
gjg_2317,fr,0,0
gjg_2318,tr,0,0
gjg_2319,au,0,0
gjg_2320,tr,0,0
gjg_2321,us,0,0
gjg_2322,au,0,0
gjg_2323,ca,0,0
gjg_2324,fr,0,0
gjg_2325,tr,0,0
gjg_2326,tr,0,0
gjg_2327,au,0,0
gjg_2328,fr,0,0
gjg_2329,us,0,0
gjg_2330,tr,0,0
gjg_2331,fr,0,0
gjg_2332,tr,0,0
gjg_2333,ca,0,0
gjg_2334,au,0,0
gjg_2335,us,0,0
gjg_2336,ca,0,0
gjg_2337,au,0,0
gjg_2338,tr,0,0
gjg_2339,tr,0,0
gjg_2340,tr,0,0
gjg_2341,tr,0,0
gjg_2342,tr,0,0
gjg_2343,fr,0,0
gjg_2344,tr,0,0
gjg_2345,tr,0,0
gjg_2346,us,0,0
gjg_2347,au,0,0
gjg_2348,us,0,0
gjg_2349,us,0,0
gjg_2350,ca,0,0
gjg_2351,au,0,0
gjg_2352,tr,0,0
gjg_2353,us,0,0
gjg_2354,ca,0,0
gjg_2355,au,0,0
gjg_2356,ca,0,0
gjg_2357,tr,0,0
gjg_2358,ca,0,0
gjg_2359,fr,0,0
gjg_2360,au,0,0
gjg_2361,us,0,0
gjg_2362,fr,0,0
gjg_2363,fr,0,0
gjg_2364,fr,0,0
gjg_2365,au,0,0
gjg_2366,tr,0,0
gjg_2367,us,0,0
gjg_2368,tr,0,0
gjg_2369,tr,0,0
gjg_2370,us,0,0
gjg_2371,us,0,0
gjg_2372,au,0,0
gjg_2373,fr,0,0
gjg_2374,au,0,0
gjg_2375,ca,0,0
gjg_2376,tr,0,0
gjg_2377,fr,0,0
gjg_2378,au,0,0
gjg_2379,au,0,0
gjg_2380,au,0,0
gjg_2381,tr,0,0
gjg_2382,us,0,0
gjg_2383,au,0,0
gjg_2384,tr,0,0
gjg_2385,au,0,0
gjg_2386,fr,0,0
gjg_2387,ca,0,0
gjg_2388,fr,0,0
gjg_2389,au,0,0
gjg_2390,fr,0,0
gjg_2391,ca,0,0
gjg_2392,us,0,0
gjg_2393,us,0,0
gjg_2394,tr,0,0
gjg_2395,us,0,0
gjg_2396,tr,0,0
gjg_2397,au,0,0
gjg_2398,ca,0,0
gjg_2399,au,0,0
gjg_2400,au,0,0
gjg_2401,fr,0,0
gjg_2402,tr,0,0
gjg_2403,tr,0,0
gjg_2404,tr,0,0
gjg_2405,tr,0,0
gjg_2406,ca,0,0
gjg_2407,us,0,0
gjg_2408,tr,0,0
gjg_2409,us,0,0
gjg_2410,fr,0,0
gjg_2411,tr,0,0
gjg_2412,tr,0,0
gjg_2413,au,0,0
gjg_2414,us,0,0
gjg_2415,fr,0,0
gjg_2416,us,0,0
gjg_2417,au,0,0
gjg_2418,fr,0,0
gjg_2419,au,0,0
gjg_2420,au,0,0
gjg_2421,au,0,0
gjg_2422,au,0,0
gjg_2423,us,0,0
gjg_2424,us,0,0
gjg_2425,us,0,0
gjg_2426,fr,0,0
gjg_2427,us,0,0
gjg_2428,tr,0,0
gjg_2429,au,0,0
gjg_2430,tr,0,0
gjg_2431,us,0,0
gjg_2432,us,0,0
gjg_2433,au,0,0
gjg_2434,au,0,0
gjg_2435,us,0,0
gjg_2436,ca,0,0
gjg_2437,us,0,0
gjg_2438,fr,0,0
gjg_2439,tr,0,0
gjg_2440,ca,0,0
gjg_2441,us,0,0
gjg_2442,au,0,0
gjg_2443,fr,0,0
gjg_2444,ca,0,0
gjg_2445,au,0,0
gjg_2446,fr,0,0
gjg_2447,ca,0,0
gjg_2448,fr,0,0
gjg_2449,fr,0,0
gjg_2450,au,0,0
gjg_2451,ca,0,0
gjg_2452,ca,0,0
gjg_2453,tr,0,0
gjg_2454,au,0,0
gjg_2455,au,0,0
gjg_2456,au,0,0
gjg_2457,us,0,0
gjg_2458,tr,0,0
gjg_2459,ca,0,0
gjg_2460,fr,0,0
gjg_2461,au,0,0
gjg_2462,us,0,0
gjg_2463,au,0,0
gjg_2464,fr,0,0
gjg_2465,us,0,0
gjg_2466,ca,0,0
gjg_2467,au,0,0
gjg_2468,au,0,0
gjg_2469,us,0,0
gjg_2470,ca,0,0
gjg_2471,tr,0,0
gjg_2472,us,0,0
gjg_2473,tr,0,0
gjg_2474,fr,0,0
gjg_2475,au,0,0
gjg_2476,us,0,0
gjg_2477,au,0,0
gjg_2478,au,0,0
gjg_2479,fr,0,0
gjg_2480,ca,0,0
gjg_2481,tr,0,0
gjg_2482,au,0,0
gjg_2483,fr,0,0
gjg_2484,tr,0,0
gjg_2485,fr,0,0
gjg_2486,au,0,0
gjg_2487,au,0,0
gjg_2488,us,0,0
gjg_2489,tr,0,0
gjg_2490,fr,0,0
gjg_2491,fr,0,0
gjg_2492,au,0,0
gjg_2493,au,0,0
gjg_2494,us,0,0
gjg_2495,tr,0,0
gjg_2496,tr,0,0
gjg_2497,au,0,0
gjg_2498,us,0,0
gjg_2499,fr,0,0
gjg_2500,au,0,0
gjg_2501,fr,0,0
gjg_2502,tr,0,0
gjg_2503,fr,0,0
gjg_2504,tr,0,0
gjg_2505,us,0,0
gjg_2506,ca,0,0
gjg_2507,tr,0,0
gjg_2508,tr,0,0
gjg_2509,tr,0,0
gjg_2510,au,0,0
gjg_2511,au,0,0
gjg_2512,fr,0,0
gjg_2513,ca,0,0
gjg_2514,fr,0,0
gjg_2515,tr,0,0
gjg_2516,us,0,0
gjg_2517,tr,0,0
gjg_2518,us,0,0
gjg_2519,tr,0,0
gjg_2520,ca,0,0
gjg_2521,us,0,0
gjg_2522,ca,0,0
gjg_2523,ca,0,0
gjg_2524,fr,0,0
gjg_2525,us,0,0
gjg_2526,au,0,0
gjg_2527,us,0,0
gjg_2528,ca,0,0
gjg_2529,tr,0,0
gjg_2530,fr,0,0
gjg_2531,tr,0,0
gjg_2532,au,0,0
gjg_2533,au,0,0
gjg_2534,tr,0,0
gjg_2535,au,0,0
gjg_2536,ca,0,0
gjg_2537,us,0,0
gjg_2538,au,0,0
gjg_2539,us,0,0
gjg_2540,fr,0,0
gjg_2541,au,0,0
gjg_2542,ca,0,0
gjg_2543,tr,0,0
gjg_2544,tr,0,0
gjg_2545,tr,0,0
gjg_2546,au,0,0
gjg_2547,tr,0,0
gjg_2548,tr,0,0
gjg_2549,tr,0,0
gjg_2550,tr,0,0
gjg_2551,us,0,0
gjg_2552,us,0,0
gjg_2553,ca,0,0
gjg_2554,au,0,0
gjg_2555,au,0,0
gjg_2556,tr,0,0
gjg_2557,tr,0,0
gjg_2558,au,0,0
gjg_2559,us,0,0
gjg_2560,fr,0,0
gjg_2561,tr,0,0
gjg_2562,au,0,0
gjg_2563,au,0,0
gjg_2564,ca,0,0
gjg_2565,tr,0,0
gjg_2566,au,0,0
gjg_2567,fr,0,0
gjg_2568,fr,0,0
gjg_2569,au,0,0
gjg_2570,tr,0,0
gjg_2571,fr,0,0
gjg_2572,ca,0,0
gjg_2573,fr,0,0
gjg_2574,fr,0,0
gjg_2575,ca,0,0
gjg_2576,us,0,0
gjg_2577,fr,0,0
gjg_2578,fr,0,0
gjg_2579,fr,0,0
gjg_2580,fr,0,0
gjg_2581,au,0,0
gjg_2582,fr,0,0
gjg_2583,tr,0,0
gjg_2584,us,0,0
gjg_2585,us,0,0
gjg_2586,ca,0,0
gjg_2587,fr,0,0
gjg_2588,fr,0,0
gjg_2589,tr,0,0
gjg_2590,us,0,0
gjg_2591,us,0,0
gjg_2592,tr,0,0
gjg_2593,tr,0,0
gjg_2594,tr,0,0
gjg_2595,au,0,0
gjg_2596,us,0,0
gjg_2597,ca,0,0
gjg_2598,ca,0,0
gjg_2599,fr,0,0
gjg_2600,us,0,0
gjg_2601,ca,0,0
gjg_2602,fr,0,0
gjg_2603,fr,0,0
gjg_2604,au,0,0
gjg_2605,au,0,0
gjg_2606,tr,0,0
gjg_2607,ca,0,0
gjg_2608,us,0,0
gjg_2609,tr,0,0
gjg_2610,tr,0,0
gjg_2611,tr,0,0
gjg_2612,ca,0,0
gjg_2613,tr,0,0
gjg_2614,fr,0,0
gjg_2615,ca,0,0
gjg_2616,au,0,0
gjg_2617,au,0,0
gjg_2618,tr,0,0
gjg_2619,us,0,0
gjg_2620,au,0,0
gjg_2621,fr,0,0
gjg_2622,tr,0,0
gjg_2623,us,0,0
gjg_2624,ca,0,0
gjg_2625,ca,0,0
gjg_2626,us,0,0
gjg_2627,ca,0,0
gjg_2628,au,0,0
gjg_2629,ca,0,0
gjg_2630,fr,0,0
gjg_2631,au,0,0
gjg_2632,us,0,0
gjg_2633,tr,0,0
gjg_2634,ca,0,0
gjg_2635,tr,0,0
gjg_2636,fr,0,0
gjg_2637,us,0,0
gjg_2638,ca,0,0
gjg_2639,fr,0,0
gjg_2640,tr,0,0
gjg_2641,ca,0,0
gjg_2642,ca,0,0
gjg_2643,au,0,0
gjg_2644,tr,0,0
gjg_2645,tr,0,0
gjg_2646,us,0,0
gjg_2647,ca,0,0
gjg_2648,au,0,0
gjg_2649,us,0,0
gjg_2650,tr,0,0
gjg_2651,fr,0,0
gjg_2652,tr,0,0
gjg_2653,ca,0,0
gjg_2654,au,0,0
gjg_2655,us,0,0
gjg_2656,fr,0,0
gjg_2657,fr,0,0
gjg_2658,fr,0,0
gjg_2659,fr,0,0
gjg_2660,ca,0,0
gjg_2661,ca,0,0
gjg_2662,tr,0,0
gjg_2663,au,0,0
gjg_2664,us,0,0
gjg_2665,tr,0,0
gjg_2666,fr,0,0
gjg_2667,au,0,0
gjg_2668,us,0,0
gjg_2669,fr,0,0
gjg_2670,tr,0,0
gjg_2671,ca,0,0
gjg_2672,au,0,0
gjg_2673,tr,0,0
gjg_2674,au,0,0
gjg_2675,us,0,0
gjg_2676,tr,0,0
gjg_2677,ca,0,0
gjg_2678,us,0,0
gjg_2679,us,0,0
gjg_2680,ca,0,0
gjg_2681,us,0,0
gjg_2682,us,0,0
gjg_2683,fr,0,0
gjg_2684,fr,0,0
gjg_2685,us,0,0
gjg_2686,au,0,0
gjg_2687,tr,0,0
gjg_2688,us,0,0
gjg_2689,au,0,0
gjg_2690,us,0,0
gjg_2691,tr,0,0
gjg_2692,us,0,0
gjg_2693,fr,0,0
gjg_2694,fr,0,0
gjg_2695,tr,0,0
gjg_2696,tr,0,0
gjg_2697,us,0,0
gjg_2698,au,0,0
gjg_2699,ca,0,0
gjg_2700,ca,0,0
gjg_2701,au,0,0
gjg_2702,au,0,0
gjg_2703,ca,0,0
gjg_2704,fr,0,0
gjg_2705,ca,0,0
gjg_2706,tr,0,0
gjg_2707,us,0,0
gjg_2708,us,0,0
gjg_2709,us,0,0
gjg_2710,tr,0,0
gjg_2711,us,0,0
gjg_2712,au,0,0
gjg_2713,ca,0,0
gjg_2714,au,0,0
gjg_2715,au,0,0
gjg_2716,ca,0,0
gjg_2717,fr,0,0
gjg_2718,tr,0,0
gjg_2719,fr,0,0
gjg_2720,ca,0,0
gjg_2721,tr,0,0
gjg_2722,au,0,0
gjg_2723,us,0,0
gjg_2724,ca,0,0
gjg_2725,ca,0,0
gjg_2726,au,0,0
gjg_2727,fr,0,0
gjg_2728,tr,0,0
gjg_2729,us,0,0
gjg_2730,tr,0,0
gjg_2731,ca,0,0
gjg_2732,us,0,0
gjg_2733,fr,0,0
gjg_2734,us,0,0
gjg_2735,us,0,0
gjg_2736,tr,0,0
gjg_2737,us,0,0
gjg_2738,us,0,0
gjg_2739,tr,0,0
gjg_2740,tr,0,0
gjg_2741,us,0,0
gjg_2742,ca,0,0
gjg_2743,au,0,0
gjg_2744,ca,0,0
gjg_2745,ca,0,0
gjg_2746,ca,0,0
gjg_2747,us,0,0
gjg_2748,ca,0,0
gjg_2749,au,0,0
gjg_2750,fr,0,0
gjg_2751,fr,0,0
gjg_2752,tr,0,0
gjg_2753,au,0,0
gjg_2754,ca,0,0
gjg_2755,au,0,0
gjg_2756,us,0,0
gjg_2757,tr,0,0
gjg_2758,ca,0,0
gjg_2759,ca,0,0
gjg_2760,us,0,0
gjg_2761,au,0,0
gjg_2762,tr,0,0
gjg_2763,ca,0,0
gjg_2764,tr,0,0
gjg_2765,us,0,0
gjg_2766,fr,0,0
gjg_2767,us,0,0
gjg_2768,tr,0,0
gjg_2769,ca,0,0
gjg_2770,tr,0,0
gjg_2771,fr,0,0
gjg_2772,ca,0,0
gjg_2773,au,0,0
gjg_2774,tr,0,0
gjg_2775,tr,0,0
gjg_2776,tr,0,0
gjg_2777,ca,0,0
gjg_2778,tr,0,0
gjg_2779,tr,0,0
gjg_2780,au,0,0
gjg_2781,ca,0,0
gjg_2782,fr,0,0
gjg_2783,au,0,0
gjg_2784,au,0,0
gjg_2785,au,0,0
gjg_2786,au,0,0
gjg_2787,fr,0,0
gjg_2788,au,0,0
gjg_2789,fr,0,0
gjg_2790,tr,0,0
gjg_2791,fr,0,0
gjg_2792,au,0,0
gjg_2793,tr,0,0
gjg_2794,au,0,0
gjg_2795,tr,0,0
gjg_2796,fr,0,0
gjg_2797,au,0,0
gjg_2798,ca,0,0
gjg_2799,tr,0,0
gjg_2800,ca,0,0
gjg_2801,fr,0,0
gjg_2802,us,0,0
gjg_2803,fr,0,0
gjg_2804,tr,0,0
gjg_2805,us,0,0
gjg_2806,ca,0,0
gjg_2807,us,0,0
gjg_2808,ca,0,0
gjg_2809,ca,0,0
gjg_2810,au,0,0
gjg_2811,fr,0,0
gjg_2812,ca,0,0
gjg_2813,fr,0,0
gjg_2814,au,0,0
gjg_2815,us,0,0
gjg_2816,tr,0,0
gjg_2817,tr,0,0
gjg_2818,ca,0,0
gjg_2819,ca,0,0
gjg_2820,fr,0,0
gjg_2821,fr,0,0
gjg_2822,us,0,0
gjg_2823,us,0,0
gjg_2824,au,0,0
gjg_2825,us,0,0
gjg_2826,us,0,0
gjg_2827,fr,0,0
gjg_2828,au,0,0
gjg_2829,au,0,0
gjg_2830,tr,0,0
gjg_2831,ca,0,0
gjg_2832,us,0,0
gjg_2833,tr,0,0
gjg_2834,ca,0,0
gjg_2835,au,0,0
gjg_2836,ca,0,0
gjg_2837,fr,0,0
gjg_2838,au,0,0
gjg_2839,tr,0,0
gjg_2840,us,0,0
gjg_2841,ca,0,0
gjg_2842,fr,0,0
gjg_2843,ca,0,0
gjg_2844,us,0,0
gjg_2845,us,0,0
gjg_2846,fr,0,0
gjg_2847,tr,0,0
gjg_2848,au,0,0
gjg_2849,au,0,0
gjg_2850,us,0,0
gjg_2851,fr,0,0
gjg_2852,au,0,0
gjg_2853,us,0,0
gjg_2854,us,0,0
gjg_2855,tr,0,0
gjg_2856,ca,0,0
gjg_2857,ca,0,0
gjg_2858,au,0,0
gjg_2859,us,0,0
gjg_2860,us,0,0
gjg_2861,ca,0,0
gjg_2862,tr,0,0
gjg_2863,ca,0,0
gjg_2864,ca,0,0
gjg_2865,au,0,0
gjg_2866,ca,0,0
gjg_2867,fr,0,0
gjg_2868,tr,0,0
gjg_2869,fr,0,0
gjg_2870,tr,0,0
gjg_2871,fr,0,0
gjg_2872,tr,0,0
gjg_2873,fr,0,0
gjg_2874,tr,0,0
gjg_2875,au,0,0
gjg_2876,ca,0,0
gjg_2877,tr,0,0
gjg_2878,ca,0,0
gjg_2879,au,0,0
gjg_2880,us,0,0
gjg_2881,au,0,0
gjg_2882,fr,0,0
gjg_2883,fr,0,0
gjg_2884,au,0,0
gjg_2885,us,0,0
gjg_2886,ca,0,0
gjg_2887,au,0,0
gjg_2888,ca,0,0
gjg_2889,us,0,0
gjg_2890,fr,0,0
gjg_2891,au,0,0
gjg_2892,tr,0,0
gjg_2893,au,0,0
gjg_2894,us,0,0
gjg_2895,au,0,0
gjg_2896,us,0,0
gjg_2897,ca,0,0
gjg_2898,tr,0,0
gjg_2899,tr,0,0
gjg_2900,us,0,0
gjg_2901,fr,0,0
gjg_2902,au,0,0
gjg_2903,au,0,0
gjg_2904,us,0,0
gjg_2905,fr,0,0
gjg_2906,tr,0,0
gjg_2907,ca,0,0
gjg_2908,fr,0,0
gjg_2909,au,0,0
gjg_2910,fr,0,0
gjg_2911,tr,0,0
gjg_2912,us,0,0
gjg_2913,au,0,0
gjg_2914,ca,0,0
gjg_2915,au,0,0
gjg_2916,ca,0,0
gjg_2917,us,0,0
gjg_2918,us,0,0
gjg_2919,ca,0,0
gjg_2920,fr,0,0
gjg_2921,fr,0,0
gjg_2922,au,0,0
gjg_2923,tr,0,0
gjg_2924,us,0,0
gjg_2925,us,0,0
gjg_2926,tr,0,0
gjg_2927,tr,0,0
gjg_2928,fr,0,0
gjg_2929,fr,0,0
gjg_2930,fr,0,0
gjg_2931,au,0,0
gjg_2932,fr,0,0
gjg_2933,ca,0,0
gjg_2934,fr,0,0
gjg_2935,tr,0,0
gjg_2936,us,0,0
gjg_2937,fr,0,0
gjg_2938,au,0,0
gjg_2939,ca,0,0
gjg_2940,us,0,0
gjg_2941,tr,0,0
gjg_2942,tr,0,0
gjg_2943,tr,0,0
gjg_2944,tr,0,0
gjg_2945,us,0,0
gjg_2946,tr,0,0
gjg_2947,us,0,0
gjg_2948,au,0,0
gjg_2949,tr,0,0
gjg_2950,ca,0,0
gjg_2951,au,0,0
gjg_2952,au,0,0
gjg_2953,us,0,0
gjg_2954,au,0,0
gjg_2955,tr,0,0
gjg_2956,au,0,0
gjg_2957,tr,0,0
gjg_2958,au,0,0
gjg_2959,us,0,0
gjg_2960,au,0,0
gjg_2961,ca,0,0
gjg_2962,us,0,0
gjg_2963,us,0,0
gjg_2964,fr,0,0
gjg_2965,fr,0,0
gjg_2966,fr,0,0
gjg_2967,au,0,0
gjg_2968,us,0,0
gjg_2969,au,0,0
gjg_2970,au,0,0
gjg_2971,fr,0,0
gjg_2972,fr,0,0
gjg_2973,ca,0,0
gjg_2974,au,0,0
gjg_2975,fr,0,0
gjg_2976,us,0,0
gjg_2977,us,0,0
gjg_2978,tr,0,0
gjg_2979,tr,0,0
gjg_2980,ca,0,0
gjg_2981,fr,0,0
gjg_2982,ca,0,0
gjg_2983,au,0,0
gjg_2984,us,0,0
gjg_2985,ca,0,0
gjg_2986,us,0,0
gjg_2987,tr,0,0
gjg_2988,us,0,0
gjg_2989,tr,0,0
gjg_2990,ca,0,0
gjg_2991,au,0,0
gjg_2992,tr,0,0
gjg_2993,tr,0,0
gjg_2994,ca,0,0
gjg_2995,us,0,0
gjg_2996,us,0,0
gjg_2997,ca,0,0
gjg_2998,au,0,0
gjg_2999,us,0,0
gjg_3000,us,0,0
gjg_3001,fr,0,0
gjg_3002,tr,0,0
gjg_3003,ca,0,0
gjg_3004,au,0,0
gjg_3005,tr,0,0
gjg_3006,fr,0,0
gjg_3007,fr,0,0
gjg_3008,au,0,0
gjg_3009,fr,0,0
gjg_3010,au,0,0
gjg_3011,ca,0,0
gjg_3012,us,0,0
gjg_3013,us,0,0
gjg_3014,fr,0,0
gjg_3015,ca,0,0
gjg_3016,tr,0,0
gjg_3017,ca,0,0
gjg_3018,ca,0,0
gjg_3019,ca,0,0
gjg_3020,tr,0,0
gjg_3021,us,0,0
gjg_3022,tr,0,0
gjg_3023,tr,0,0
gjg_3024,us,0,0
gjg_3025,tr,0,0
gjg_3026,tr,0,0
gjg_3027,ca,0,0
gjg_3028,fr,0,0
gjg_3029,fr,0,0
gjg_3030,ca,0,0
gjg_3031,us,0,0
gjg_3032,au,0,0
gjg_3033,tr,0,0
gjg_3034,fr,0,0
gjg_3035,fr,0,0
gjg_3036,au,0,0
gjg_3037,tr,0,0
gjg_3038,tr,0,0
gjg_3039,au,0,0
gjg_3040,fr,0,0
gjg_3041,tr,0,0
gjg_3042,tr,0,0
gjg_3043,tr,0,0
gjg_3044,au,0,0
gjg_3045,tr,0,0
gjg_3046,tr,0,0
gjg_3047,ca,0,0
gjg_3048,us,0,0
gjg_3049,tr,0,0
gjg_3050,ca,0,0
gjg_3051,tr,0,0
gjg_3052,ca,0,0
gjg_3053,au,0,0
gjg_3054,au,0,0
gjg_3055,au,0,0
gjg_3056,au,0,0
gjg_3057,tr,0,0
gjg_3058,ca,0,0
gjg_3059,us,0,0
gjg_3060,tr,0,0
gjg_3061,tr,0,0
gjg_3062,fr,0,0
gjg_3063,us,0,0
gjg_3064,au,0,0
gjg_3065,tr,0,0
gjg_3066,fr,0,0
gjg_3067,au,0,0
gjg_3068,us,0,0
gjg_3069,us,0,0
gjg_3070,fr,0,0
gjg_3071,ca,0,0
gjg_3072,au,0,0
gjg_3073,us,0,0
gjg_3074,us,0,0
gjg_3075,us,0,0
gjg_3076,tr,0,0
gjg_3077,us,0,0
gjg_3078,tr,0,0
gjg_3079,ca,0,0
gjg_3080,fr,0,0
gjg_3081,us,0,0
gjg_3082,au,0,0
gjg_3083,ca,0,0
gjg_3084,us,0,0
gjg_3085,fr,0,0
gjg_3086,fr,0,0
gjg_3087,us,0,0
gjg_3088,au,0,0
gjg_3089,us,0,0
gjg_3090,us,0,0
gjg_3091,ca,0,0
gjg_3092,us,0,0
gjg_3093,fr,0,0
gjg_3094,fr,0,0
gjg_3095,fr,0,0
gjg_3096,fr,0,0
gjg_3097,fr,0,0
gjg_3098,ca,0,0
gjg_3099,au,0,0
gjg_3100,fr,0,0
gjg_3101,us,0,0
gjg_3102,ca,0,0
gjg_3103,au,0,0
gjg_3104,ca,0,0
gjg_3105,au,0,0
gjg_3106,fr,0,0
gjg_3107,us,0,0
gjg_3108,us,0,0
gjg_3109,ca,0,0
gjg_3110,us,0,0
gjg_3111,au,0,0
gjg_3112,ca,0,0
gjg_3113,au,0,0
gjg_3114,tr,0,0
gjg_3115,us,0,0
gjg_3116,us,0,0
gjg_3117,au,0,0
gjg_3118,au,0,0
gjg_3119,ca,0,0
gjg_3120,us,0,0
gjg_3121,us,0,0
gjg_3122,us,0,0
gjg_3123,au,0,0
gjg_3124,ca,0,0
gjg_3125,au,0,0
gjg_3126,tr,0,0
gjg_3127,au,0,0
gjg_3128,au,0,0
gjg_3129,fr,0,0
gjg_3130,ca,0,0
gjg_3131,tr,0,0
gjg_3132,au,0,0
gjg_3133,ca,0,0
gjg_3134,ca,0,0
gjg_3135,au,0,0
gjg_3136,fr,0,0
gjg_3137,fr,0,0
gjg_3138,fr,0,0
gjg_3139,tr,0,0
gjg_3140,ca,0,0
gjg_3141,us,0,0
gjg_3142,fr,0,0
gjg_3143,tr,0,0
gjg_3144,ca,0,0
gjg_3145,au,0,0
gjg_3146,fr,0,0
gjg_3147,au,0,0
gjg_3148,fr,0,0
gjg_3149,us,0,0
gjg_3150,tr,0,0
gjg_3151,au,0,0
gjg_3152,tr,0,0
gjg_3153,tr,0,0
gjg_3154,fr,0,0
gjg_3155,au,0,0
gjg_3156,fr,0,0
gjg_3157,fr,0,0
gjg_3158,tr,0,0
gjg_3159,au,0,0
